ID101;ID101_NAME;ID102;ID102_NAME;ID103;ID103_NAME;ID104;ID104_NAME;ID105;ID105_NAME;ID106;ID106_NAME;ID107;ID107_NAME;ID108;ID108_NAME;ID109;ID109_NAME
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;1;1
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;7;7
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;2;2
5;Somalie;1;1;1;1;8;8;88;88;1;1;1;1;5;5;2;2
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;32;32;2;2
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;5;5
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;5;5
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;5;5
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;3;3
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;4;4
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;3;3
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;4;4
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;5;5
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;2;2
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;1;1
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;3;3
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;4;4;1;1
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;2;2
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;2;2
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;32;32;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;4;4
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;1;1
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;5;5
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;3;3
5;Somalie;5;5;2;2;8;8;88;88;1;1;1;1;1;1;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;2;2
1;Tigray;4;4;5;5;8;8;88;88;1;1;17;17;7;7;3;3
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;32;32;2;2
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;3;3
2;Afar;1;1;5;5;8;8;88;88;1;1;1;1;1;1;3;3
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;26;26
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;3;3
7;SNNP;11;11;10;10;3;3;1;1;1;1;1;1;4;4;3;3
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;18;18
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;3;3
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;1;1
1;Tigray;4;4;5;5;8;8;88;88;1;1;17;17;7;7;3;3
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;2;2
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;6;6
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;5;5
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;2;2;2;2
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;14;14
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;3;3
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;2;2
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;4;4
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;2;2
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;5;5
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;1;1;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;2;2
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;2;2
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;4;4
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;6;6
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;3;3
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;2;2
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;1;1;2;2
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;5;5
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;5;5;1;1
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;1;1
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;1;1;2;2;2;2
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;2;2
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;1;1
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;1;1
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;4;4
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;4;4
14;Addis Ababa;1;1;1;1;1;1;4;4;1;1;1;1;1;1;5;5
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;3;3
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;2;2
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;3;3
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;4;4
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;2;2
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;4;4
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;4;4
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;2;2
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;1;1
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;6;6
13;Harari;1;1;1;1;1;1;1;1;1;1;16;16;4;4;2;2
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;2;2
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;5;5
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;2;2
1;Tigray;1;1;4;4;8;8;88;88;1;1;1;1;1;1;3;3
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;1;1
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;4;4
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;6;6
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;4;4
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;1;1
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;2;2
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;5;5;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;2;2
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;5;5
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;1;1
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;3;3
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;5;5;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;6;6
13;Harari;1;1;1;1;8;8;88;88;1;1;1;1;2;2;3;3
15;Diredawa;1;1;1;1;8;8;88;88;1;1;12;12;12;12;2;2
3;Amhara;5;5;11;11;8;8;88;88;1;1;15;15;4;4;4;4
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;3;3
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;1;1;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;2;2
3;Amhara;5;5;11;11;8;8;88;88;1;1;15;15;4;4;4;4
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;3;3
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;2;2
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;2;2
13;Harari;1;1;1;1;8;8;88;88;1;1;1;1;2;2;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;3;3
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;2;2
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;4;4
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;2;2
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;3;3
1;Tigray;1;1;4;4;8;8;88;88;1;1;1;1;1;1;1;1
5;Somalie;1;1;3;3;1;1;1;1;1;1;1;1;1;1;3;3
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;4;4
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;3;3
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;7;7
1;Tigray;4;4;5;5;8;8;88;88;1;1;17;17;7;7;2;2
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;8;8
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;1;1
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;4;4
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;7;7
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;3;3
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;8;8
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;2;2
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;2;2
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;5;5;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;4;4
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;32;32;2;2
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;4;4
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;1;1
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;2;2
5;Somalie;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;5;5
15;Diredawa;1;1;1;1;8;8;88;88;1;1;18;18;23;23;2;2
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;2;2
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;3;3
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;1;1
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;1;1
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;2;2
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;8;8
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;5;5
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;3;3
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;4;4
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
15;Diredawa;1;1;1;1;8;8;88;88;1;1;12;12;12;12;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;4;4
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;2;2
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;1;1
14;Addis Ababa;1;1;1;1;1;1;4;4;1;1;1;1;1;1;4;4
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;4;4
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;3;3;3;3
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;32;32;2;2
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;28;28
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;1;1;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;7;7
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;5;5
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;3;3
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;3;3
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;1;1
15;Diredawa;1;1;1;1;8;8;88;88;1;1;12;12;12;12;1;1
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;1;1
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;5;5
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;4;4
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;2;2
15;Diredawa;1;1;1;1;8;8;88;88;1;1;18;18;23;23;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;5;5
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;25;25
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;3;3
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;5;5
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;1;1
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;3;3
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;28;28
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;2;2
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;14;14
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;2;2
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;4;4
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;4;4
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;1;1
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;3;3
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;2;2
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;2;2
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;4;4;1;1
5;Somalie;1;1;3;3;1;1;1;1;1;1;1;1;1;1;3;3
5;Somalie;1;1;2;2;8;8;88;88;1;1;1;1;3;3;1;1
7;SNNP;11;11;8;8;8;8;88;88;1;1;4;4;3;3;3;3
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;7;7
7;SNNP;11;11;10;10;3;3;1;1;1;1;1;1;4;4;5;5
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;1;1
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;2;2
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;1;1;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;2;2
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;3;3
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;1;1
4;Oromia;11;11;4;4;8;8;88;88;1;1;36;36;15;15;4;4
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;6;6
7;SNNP;6;6;1;1;1;1;1;1;1;1;5;5;2;2;2;2
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;5;5
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;4;4
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;2;2
15;Diredawa;1;1;1;1;8;8;88;88;1;1;18;18;23;23;1;1
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;3;3
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;4;4
1;Tigray;1;1;2;2;8;8;88;88;1;1;67;67;15;15;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;3;3
3;Amhara;9;9;1;1;1;1;1;1;1;1;21;21;7;7;3;3
5;Somalie;2;2;5;5;8;8;88;88;1;1;1;1;2;2;2;2
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;2;2
3;Amhara;9;9;1;1;1;1;1;1;1;1;21;21;7;7;3;3
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;3;3
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;5;5
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
15;Diredawa;1;1;1;1;8;8;88;88;1;1;18;18;23;23;1;1
3;Amhara;7;7;11;11;8;8;88;88;1;1;56;56;19;19;2;2
15;Diredawa;1;1;1;1;8;8;88;88;1;1;1;1;2;2;2;2
4;Oromia;9;9;3;3;1;1;1;1;1;1;2;2;1;1;1;1
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;18;18
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;28;28
4;Oromia;5;5;8;8;8;8;88;88;1;1;14;14;9;9;4;4
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;1;1
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;1;1
14;Addis Ababa;1;1;1;1;1;1;4;4;1;1;1;1;1;1;2;2
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;4;4
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;2;2
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;2;2
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;1;1
13;Harari;1;1;1;1;1;1;1;1;1;1;14;14;2;2;1;1
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;3;3
15;Diredawa;1;1;1;1;8;8;88;88;1;1;18;18;23;23;2;2
12;Gambella;2;Newer;1;Lare;8;8;88;88;1;1;8;8;18;18;1;1
7;SNNP;6;6;1;1;1;1;1;1;1;1;5;5;2;2;5;5
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;5;5
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;1;1
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;3;3
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;27;27
1;Tigray;1;1;4;4;8;8;88;88;1;1;1;1;1;1;1;1
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;3;3
5;Somalie;2;2;6;6;8;8;88;88;1;1;1;1;2;2;1;1
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;6;6
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;18;18
14;Addis Ababa;1;1;1;1;1;1;4;4;1;1;1;1;1;1;5;5
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;29;29
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;17;17
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;3;3
13;Harari;1;1;1;1;8;8;88;88;1;1;1;1;2;2;2;2
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;2;2
6;Benishangul Gumz;3;3;2;2;1;1;1;1;1;1;2;2;3;3;2;2
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;14;14
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;1;1
2;Afar;1;1;3;3;1;1;1;1;1;1;7;7;2;2;4;4
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;6;6
3;Amhara;9;9;4;4;8;8;88;88;1;1;27;27;8;8;2;2
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;1;1
14;Addis Ababa;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;2;2
7;SNNP;11;11;10;10;3;3;1;1;1;1;1;1;4;4;4;4
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;3;3
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;2;2
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;28;28
7;SNNP;6;6;1;1;1;1;1;1;1;1;5;5;2;2;1;1
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;4;4
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;1;1
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;1;1
7;SNNP;11;11;10;10;3;3;1;1;1;1;1;1;4;4;5;5
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;4;4
13;Harari;1;1;1;1;8;8;88;88;1;1;5;5;5;5;3;3
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;6;6
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;2;2
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;1;1;1;1;3;3
7;SNNP;6;6;1;1;1;1;1;1;1;1;5;5;2;2;5;5
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;3;3
1;Tigray;4;4;7;7;8;8;88;88;1;1;25;25;7;7;5;5
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;29;29
4;Oromia;9;9;3;3;1;1;1;1;1;1;1;1;1;1;3;3
14;Addis Ababa;1;1;1;1;1;1;9;9;1;1;2;2;10;10;29;29
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;4;4
3;Amhara;5;5;11;11;8;8;88;88;1;1;14;14;4;4;7;7
7;SNNP;6;6;1;1;1;1;1;1;1;1;5;5;2;2;2;2
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;3;3
3;Amhara;9;9;1;1;1;1;1;1;1;1;21;21;7;7;7;7
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;2;2
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;2;2
3;Amhara;5;5;11;11;8;8;88;88;1;1;15;15;4;4;5;5
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;2;2
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
3;Amhara;9;9;1;1;1;1;1;1;1;1;21;21;7;7;3;3
1;Tigray;1;1;4;4;8;8;88;88;1;1;1;1;1;1;1;1
15;Diredawa;1;1;1;1;1;1;1;1;1;1;56;56;5;5;1;1
13;Harari;1;1;1;1;1;1;1;1;1;1;16;16;4;4;1;1
4;Oromia;8;8;5;5;2;2;1;1;1;1;2;2;1;1;6;6
4;Oromia;7;7;2;2;8;8;88;88;1;1;4;4;36;36;2;2
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;4;4
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;18;18
1;Tigray;4;4;9;9;1;1;1;1;1;1;5;5;4;4;5;5
14;Addis Ababa;1;1;1;1;1;1;7;7;1;1;1;1;7;7;4;4
7;SNNP;4;4;4;4;8;8;88;88;1;1;2;2;1;1;2;2
3;Amhara;9;9;1;1;1;1;1;1;1;1;22;22;7;7;2;2
7;SNNP;11;11;10;10;3;3;1;1;1;1;1;1;4;4;5;5
7;SNNP;2;2;1;1;8;8;88;88;1;1;20;20;8;8;4;4
1;Tigray;4;4;5;5;8;8;88;88;1;1;17;17;7;7;3;3
3;Amhara;4;4;6;6;8;8;88;88;1;1;38;38;7;7;2;2
3;Amhara;4;4;5;5;1;1;1;1;1;1;2;2;3;3;1;1
14;Addis Ababa;1;1;1;1;1;1;6;6;1;1;1;1;1;1;5;5
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;2;2
12;Gambella;3;Mejenger;2;2;8;8;88;88;1;1;17;17;17;17;1;1
12;Gambella;1;Angewak;2;Abobo;1;1;1;1;1;1;2;2;2;2;1;1
4;Oromia;2;2;2;2;8;8;88;88;1;1;11;11;8;8;3;3
3;Amhara;9;9;1;1;1;1;1;1;1;1;21;21;7;7;1;1
